source_mat_id_orig,source_mat_id,seq_batch,sea_surf_temp,sea_surf_temp_method,ph,ph_method,sediment_temp,sediment_temp_method,redox_potential,redox_potential_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,chlorophyll,chlorophyll_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,magnesium,magnesium_method,methane,methane_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,oxy_stat_samp,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,particle_class,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,porosity,pressure,pressure_method,sea_surf_salinity,sea_surf_salinity_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,water_current,water_current_method
EMOBON_NRMCB_So_240219_micro_4,EMOBON_NRMCB_So_84,NA,14.8693,CTD SBE 19plusV2,7.4,Oxyguard probe,15.4533,CTD SBE 19plusV2,-131,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.3415,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2652,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.4052,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240219_micro_blank,EMOBON_NRMCB_So_85,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240411_micro_1,EMOBON_NRMCB_So_86,,16.9081,CTD SBE 19plusV2,7.39,Oxyguard probe,15.3894,CTD SBE 19plusV2,-284,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.2744,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3541,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.762,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240411_micro_2,EMOBON_NRMCB_So_87,,16.9081,CTD SBE 19plusV2,7.39,Oxyguard probe,15.3894,CTD SBE 19plusV2,-284,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.2744,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3541,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.762,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240411_micro_3,EMOBON_NRMCB_So_88,NA,16.9081,CTD SBE 19plusV2,7.39,Oxyguard probe,15.3894,CTD SBE 19plusV2,-284,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.2744,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3541,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.762,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240411_micro_4,EMOBON_NRMCB_So_89,NA,16.9081,CTD SBE 19plusV2,7.39,Oxyguard probe,15.3894,CTD SBE 19plusV2,-284,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.2744,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.3541,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.762,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240411_micro_blank,EMOBON_NRMCB_So_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240716_micro_1,EMOBON_NRMCB_So_91,,28.2582,CTD SBE 19plusV2,7.7,Oxyguard probe,15.4508,CTD SBE 19plusV2,-230,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.6382,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4245,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.5689,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240716_micro_2,EMOBON_NRMCB_So_92,,28.2582,CTD SBE 19plusV2,7.7,Oxyguard probe,15.4508,CTD SBE 19plusV2,-230,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.6382,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4245,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.5689,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240716_micro_3,EMOBON_NRMCB_So_93,NA,28.2582,CTD SBE 19plusV2,7.7,Oxyguard probe,15.4508,CTD SBE 19plusV2,-230,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.6382,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4245,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.5689,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240716_micro_4,EMOBON_NRMCB_So_94,NA,28.2582,CTD SBE 19plusV2,7.7,Oxyguard probe,15.4508,CTD SBE 19plusV2,-230,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.6382,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.4245,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.5689,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_240716_micro_blank,EMOBON_NRMCB_So_95,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_241107_micro_1,EMOBON_NRMCB_So_96,,21.9343,CTD SBE911plusV2,7.33,Oxyguard probe,15.7219,CTD SBE 19plusV2,-130,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3069,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2688,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8947,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_241107_micro_2,EMOBON_NRMCB_So_97,,21.9343,CTD SBE911plusV2,7.33,Oxyguard probe,15.7219,CTD SBE 19plusV2,-130,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3069,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2688,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8947,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_241107_micro_3,EMOBON_NRMCB_So_98,NA,21.9343,CTD SBE911plusV2,7.33,Oxyguard probe,15.7219,CTD SBE 19plusV2,-130,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3069,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2688,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8947,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_241107_micro_4,EMOBON_NRMCB_So_99,NA,21.9343,CTD SBE911plusV2,7.33,Oxyguard probe,15.7219,CTD SBE 19plusV2,-130,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3069,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.2688,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8947,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_241107_micro_blank,EMOBON_NRMCB_So_100,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250205_micro_1,EMOBON_NRMCB_So_101,,15.3314,CTD SBE911plusV2,7.36,Oxyguard probe,15.7996,CTD SBE 19plusV2,-71,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.0817,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.045,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.966,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250205_micro_2,EMOBON_NRMCB_So_102,,15.3314,CTD SBE911plusV2,7.36,Oxyguard probe,15.7996,CTD SBE 19plusV2,-71,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.0817,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.045,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.966,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250205_micro_3,EMOBON_NRMCB_So_103,NA,15.3314,CTD SBE911plusV2,7.36,Oxyguard probe,15.7996,CTD SBE 19plusV2,-71,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.0817,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.045,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.966,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250205_micro_4,EMOBON_NRMCB_So_104,NA,15.3314,CTD SBE911plusV2,7.36,Oxyguard probe,15.7996,CTD SBE 19plusV2,-71,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.0817,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.045,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.966,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250205_micro_blank,EMOBON_NRMCB_So_105,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250423_micro_1,EMOBON_NRMCB_So_106,batch_7,18.3112,CTD SBE911plusV2,7.57,Oxyguard probe,15.4882,CTD SBE 19plusV2,-140,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.2591,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0504,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3498,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250423_micro_2,EMOBON_NRMCB_So_107,,18.3112,CTD SBE911plusV2,7.57,Oxyguard probe,15.4882,CTD SBE 19plusV2,-140,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.2591,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0504,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3498,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250423_micro_3,EMOBON_NRMCB_So_108,,18.3112,CTD SBE911plusV2,7.57,Oxyguard probe,15.4882,CTD SBE 19plusV2,-140,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.2591,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0504,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3498,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250423_micro_4,EMOBON_NRMCB_So_109,,18.3112,CTD SBE911plusV2,7.57,Oxyguard probe,15.4882,CTD SBE 19plusV2,-140,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.2591,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0504,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3498,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250423_micro_blank,EMOBON_NRMCB_So_110,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250609_micro_1,EMOBON_NRMCB_So_111,batch_7,24.0444,CTD SBE911plusV2,7.4,Oxyguard probe,15.6187,CTD SBE 19plusV2,-210,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.6302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.112,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3145,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250609_micro_2,EMOBON_NRMCB_So_112,,24.0444,CTD SBE911plusV2,7.4,Oxyguard probe,15.6187,CTD SBE 19plusV2,-210,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.6302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.112,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3145,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250609_micro_3,EMOBON_NRMCB_So_113,,24.0444,CTD SBE911plusV2,7.4,Oxyguard probe,15.6187,CTD SBE 19plusV2,-210,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.6302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.112,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3145,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250609_micro_4,EMOBON_NRMCB_So_114,,24.0444,CTD SBE911plusV2,7.4,Oxyguard probe,15.6187,CTD SBE 19plusV2,-210,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.6302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.112,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.3145,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250609_micro_blank,EMOBON_NRMCB_So_115,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250827_micro_1,EMOBON_NRMCB_So_116,batch_7,27.3739,CTD SBE911plusV2,7.47,Oxyguard probe,15.5283,CTD SBE 19plusV2,-287,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8191,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0962,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.98,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250827_micro_2,EMOBON_NRMCB_So_117,,27.3739,CTD SBE911plusV2,7.47,Oxyguard probe,15.5283,CTD SBE 19plusV2,-287,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8191,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0962,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.98,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250827_micro_3,EMOBON_NRMCB_So_118,,27.3739,CTD SBE911plusV2,7.47,Oxyguard probe,15.5283,CTD SBE 19plusV2,-287,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8191,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0962,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.98,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250827_micro_4,EMOBON_NRMCB_So_119,,27.3739,CTD SBE911plusV2,7.47,Oxyguard probe,15.5283,CTD SBE 19plusV2,-287,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.8191,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0962,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.98,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_250827_micro_blank,EMOBON_NRMCB_So_120,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251017_micro_1,EMOBON_NRMCB_So_121,batch_8,20.6609,CTD SBE911plusV2,7.06,Oxyguard probe,16.0148,CTD SBE 19plusV2,-181,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.67,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0627,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8039,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251017_micro_2,EMOBON_NRMCB_So_122,,20.6609,CTD SBE911plusV2,7.06,Oxyguard probe,16.0148,CTD SBE 19plusV2,-181,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.67,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0627,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8039,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251017_micro_3,EMOBON_NRMCB_So_123,,20.6609,CTD SBE911plusV2,7.06,Oxyguard probe,16.0148,CTD SBE 19plusV2,-181,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.67,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0627,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8039,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251017_micro_4,EMOBON_NRMCB_So_124,,20.6609,CTD SBE911plusV2,7.06,Oxyguard probe,16.0148,CTD SBE 19plusV2,-181,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.67,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0627,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.8039,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251017_micro_blank,EMOBON_NRMCB_So_125,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EMOBON_NRMCB_So_251210_micro_1,EMOBON_NRMCB_So_126,batch_8,17.9104,CTD SBE911plusV2,7.06,Oxyguard probe,16.2673,CTD SBE 19plusV2,-167,Oxyguard probe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.3302,SBE43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fluorescence: 0.0417,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),NA,NA,NA,37.2834,CTD SBE 19plusV2,NA,NA,NA,NA,NA,NA,NA,NA
